Sales,Quantity,Profit,Discount,Region,State,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,Postal Code,Product ID,Category,Sub-Category,Product Name,ï»¿Sales
,3,9.3312,0,South,Virginia,US-2015-155502,26-01-2015 00:00:00,31-01-2015 00:00:00,Standard Class,SD-20485,Shirley Daniels,Home Office,United States,Alexandria,22304,OFF-PA-10003072,Office Supplies,Paper,"Eureka Recycled Copy Paper 8 1/2"" x 11"", Ream",19.44
,2,8.34,0,South,Virginia,US-2015-155502,26-01-2015 00:00:00,31-01-2015 00:00:00,Standard Class,SD-20485,Shirley Daniels,Home Office,United States,Alexandria,22304,OFF-PA-10000380,Office Supplies,Paper,"REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages",16.68
,13,0,0,South,Virginia,US-2015-155502,26-01-2015 00:00:00,31-01-2015 00:00:00,Standard Class,SD-20485,Shirley Daniels,Home Office,United States,Alexandria,22304,TEC-PH-10004833,Technology,Phones,Macally Suction Cup Mount,155.35
,3,4.4712,0,South,Virginia,US-2015-155502,26-01-2015 00:00:00,31-01-2015 00:00:00,Standard Class,SD-20485,Shirley Daniels,Home Office,United States,Alexandria,22304,FUR-FU-10001847,Furniture,Furnishings,Eldon Image Series Black Desk Accessories,12.42
,2,52.6344,0,South,Virginia,US-2015-155502,26-01-2015 00:00:00,31-01-2015 00:00:00,Standard Class,SD-20485,Shirley Daniels,Home Office,United States,Alexandria,22304,TEC-PH-10002103,Technology,Phones,Jabra SPEAK 410,187.98
,1,-0.8558,0.7,South,Florida,CA-2015-112718,16-12-2015 00:00:00,21-12-2015 00:00:00,Standard Class,KN-16450,Kean Nguyen,Corporate,United States,Jacksonville,32216,OFF-BI-10000591,Office Supplies,Binders,Avery Binder Labels,1.167
,1,4.0383,0.2,South,Florida,CA-2015-143182,15-10-2015 00:00:00,20-10-2015 00:00:00,Standard Class,DL-12865,Dan Lawera,Consumer,United States,Hialeah,33012,FUR-FU-10004270,Furniture,Furnishings,"Executive Impressions 13"" Clairmont Wall Clock",15.384
,4,-16.426,0.5,South,Florida,CA-2015-145317,18-03-2015 00:00:00,23-03-2015 00:00:00,Standard Class,SM-20320,Sean Miller,Home Office,United States,Jacksonville,32216,TEC-MA-10003626,Technology,Machines,Hewlett-Packard Deskjet 6540 Color Inkjet Printer,821.3
,6,-1811.0784,0.5,South,Florida,CA-2015-145317,18-03-2015 00:00:00,23-03-2015 00:00:00,Standard Class,SM-20320,Sean Miller,Home Office,United States,Jacksonville,32216,TEC-MA-10002412,Technology,Machines,Cisco TelePresence System EX90 Videoconferencing Unit,22638.48
,4,7.4816,0.2,South,Florida,CA-2015-145317,18-03-2015 00:00:00,23-03-2015 00:00:00,Standard Class,SM-20320,Sean Miller,Home Office,United States,Jacksonville,32216,OFF-PA-10001804,Office Supplies,Paper,Xerox 195,21.376
,3,1.002,0.2,South,Florida,CA-2015-145317,18-03-2015 00:00:00,23-03-2015 00:00:00,Standard Class,SM-20320,Sean Miller,Home Office,United States,Jacksonville,32216,OFF-AR-10003183,Office Supplies,Art,Avery Fluorescent Highlighter Four-Color Set,8.016
,2,8.0766,0.2,South,Florida,CA-2015-145317,18-03-2015 00:00:00,23-03-2015 00:00:00,Standard Class,SM-20320,Sean Miller,Home Office,United States,Jacksonville,32216,FUR-FU-10004270,Furniture,Furnishings,"Executive Impressions 13"" Clairmont Wall Clock",30.768
,3,5.9175,0.2,South,Florida,CA-2015-145317,18-03-2015 00:00:00,23-03-2015 00:00:00,Standard Class,SM-20320,Sean Miller,Home Office,United States,Jacksonville,32216,OFF-FA-10003112,Office Supplies,Fasteners,Staples,18.936
,3,15.294,0.2,South,Florida,CA-2015-145317,18-03-2015 00:00:00,23-03-2015 00:00:00,Standard Class,SM-20320,Sean Miller,Home Office,United States,Jacksonville,32216,FUR-FU-10001986,Furniture,Furnishings,"Dana Fluorescent Magnifying Lamp, White, 36""",122.352
,3,37.797,0.2,South,North Carolina,CA-2015-110100,25-04-2015 00:00:00,29-04-2015 00:00:00,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Wilmington,28403,TEC-PH-10004531,Technology,Phones,AT&T CL2909,302.376
,3,2.7222,0.2,South,North Carolina,CA-2015-121286,04-11-2015 00:00:00,08-11-2015 00:00:00,Second Class,ON-18715,Odella Nelson,Corporate,United States,Cary,27511,OFF-FA-10000585,Office Supplies,Fasteners,OIC Bulk Pack Metal Binder Clips,8.376
,5,5.096,0.2,South,North Carolina,CA-2015-121286,04-11-2015 00:00:00,08-11-2015 00:00:00,Second Class,ON-18715,Odella Nelson,Corporate,United States,Cary,27511,OFF-AP-10004859,Office Supplies,Appliances,Acco 6 Outlet Guardian Premium Surge Suppressor,58.24
,4,284.98,0,South,Virginia,US-2015-125521,14-03-2015 00:00:00,19-03-2015 00:00:00,Standard Class,CK-12325,Christine Kargatis,Home Office,United States,Chesapeake,23320,FUR-CH-10003379,Furniture,Chairs,Global Commerce Series High-Back Swivel/Tilt Chairs,1139.92
,2,12.99,0,South,Louisiana,CA-2015-142727,29-04-2015 00:00:00,01-05-2015 00:00:00,Second Class,HG-14845,Harry Greene,Consumer,United States,Lake Charles,70601,FUR-CH-10002304,Furniture,Chairs,"Global Stack Chair without Arms, Black",51.96
,3,8.6112,0,South,Louisiana,CA-2015-142727,29-04-2015 00:00:00,01-05-2015 00:00:00,Second Class,HG-14845,Harry Greene,Consumer,United States,Lake Charles,70601,OFF-BI-10000136,Office Supplies,Binders,Avery Non-Stick Heavy Duty View Round Locking Ring Binders,17.94
,6,87.3504,0,South,South Carolina,CA-2015-109232,13-01-2015 00:00:00,16-01-2015 00:00:00,Second Class,ND-18370,Natalie DeCherney,Consumer,United States,Mount Pleasant,29464,FUR-CH-10000422,Furniture,Chairs,Global Highback Leather Tilter in Burgundy,545.94
,4,9.5968,0.2,South,North Carolina,CA-2015-131527,01-12-2015 00:00:00,07-12-2015 00:00:00,Standard Class,TB-21280,Toby Braunhardt,Consumer,United States,Jacksonville,28540,TEC-PH-10001644,Technology,Phones,"BlueLounge Milo Smartphone Stand, White/Metallic",95.968
,2,33.995,0,South,Alabama,CA-2015-143840,22-05-2015 00:00:00,29-05-2015 00:00:00,Standard Class,EH-14185,Evan Henry,Consumer,United States,Decatur,35601,TEC-PH-10002660,Technology,Phones,Nortel Networks T7316 E Nt8 B27,135.98
,1,12.586,0,South,Alabama,CA-2015-143840,22-05-2015 00:00:00,29-05-2015 00:00:00,Standard Class,EH-14185,Evan Henry,Consumer,United States,Decatur,35601,TEC-PH-10003171,Technology,Phones,Plantronics Encore H101 Dual EarpiecesÂ Headset,44.95
,7,7.5768,0,South,Virginia,CA-2015-102988,05-04-2015 00:00:00,09-04-2015 00:00:00,Second Class,GM-14695,Greg Maxwell,Corporate,United States,Alexandria,22304,OFF-AR-10004757,Office Supplies,Art,Crayola Colored Pencils,22.96
,1,8.4071,0,South,Virginia,CA-2015-102988,05-04-2015 00:00:00,09-04-2015 00:00:00,Second Class,GM-14695,Greg Maxwell,Corporate,United States,Alexandria,22304,TEC-PH-10001615,Technology,Phones,AT&T CL82213,28.99
,2,6.3504,0,South,Virginia,CA-2015-102988,05-04-2015 00:00:00,09-04-2015 00:00:00,Second Class,GM-14695,Greg Maxwell,Corporate,United States,Alexandria,22304,OFF-PA-10003349,Office Supplies,Paper,Xerox 1957,12.96
,7,6.6584,0,South,Virginia,CA-2015-102988,05-04-2015 00:00:00,09-04-2015 00:00:00,Second Class,GM-14695,Greg Maxwell,Corporate,United States,Alexandria,22304,OFF-AR-10000127,Office Supplies,Art,Newell 321,22.96
,5,83.281,0,South,Virginia,CA-2015-102988,05-04-2015 00:00:00,09-04-2015 00:00:00,Second Class,GM-14695,Greg Maxwell,Corporate,United States,Alexandria,22304,OFF-SU-10002881,Office Supplies,Supplies,Martin Yale Chadless Opener Electric Letter Opener,4164.05
,2,13.1956,0.2,South,North Carolina,US-2015-117170,17-09-2015 00:00:00,24-09-2015 00:00:00,Standard Class,KT-16465,Kean Takahito,Consumer,United States,Raleigh,27604,TEC-AC-10001109,Technology,Accessories,Logitech Trackman Marble Mouse,47.984
,1,1.6762,0.2,South,North Carolina,US-2015-117170,17-09-2015 00:00:00,24-09-2015 00:00:00,Standard Class,KT-16465,Kean Takahito,Consumer,United States,Raleigh,27604,OFF-PA-10000682,Office Supplies,Paper,Xerox 1924,4.624
,7,3.8073,0.2,South,Tennessee,CA-2015-134551,20-12-2015 00:00:00,25-12-2015 00:00:00,Standard Class,TS-21505,Tony Sayre,Consumer,United States,Columbia,38401,OFF-AP-10004868,Office Supplies,Appliances,Hoover Commercial Soft Guard Upright Vacuum And Disposable Filtration Bags,43.512
,3,74.574,0.2,South,Tennessee,CA-2015-134551,20-12-2015 00:00:00,25-12-2015 00:00:00,Standard Class,TS-21505,Tony Sayre,Consumer,United States,Columbia,38401,FUR-CH-10004287,Furniture,Chairs,SAFCO Arco Folding Chair,662.88
,5,9.072,0.2,South,Tennessee,CA-2015-134551,20-12-2015 00:00:00,25-12-2015 00:00:00,Standard Class,TS-21505,Tony Sayre,Consumer,United States,Columbia,38401,OFF-PA-10002689,Office Supplies,Paper,Weyerhaeuser First Choice Laser/Copy Paper (20Lb. and 88 Bright),25.92
,1,9.9873,0,South,Kentucky,CA-2015-102274,21-11-2015 00:00:00,26-11-2015 00:00:00,Standard Class,DH-13075,Dave Hallsten,Corporate,United States,Richmond,40475,TEC-PH-10002923,Technology,Phones,"Logitech B530 USBÂ HeadsetÂ -Â headsetÂ - Full size, Binaural",36.99
,6,301.968,0,South,Kentucky,CA-2015-102274,21-11-2015 00:00:00,26-11-2015 00:00:00,Standard Class,DH-13075,Dave Hallsten,Corporate,United States,Richmond,40475,OFF-PA-10004359,Office Supplies,Paper,Multicolor Computer Printout Paper,629.1
,3,9.6975,0,South,Kentucky,CA-2015-102274,21-11-2015 00:00:00,26-11-2015 00:00:00,Standard Class,DH-13075,Dave Hallsten,Corporate,United States,Richmond,40475,OFF-ST-10001511,Office Supplies,Storage,Space Solutions Commercial Steel Shelving,193.95
,3,1.4742,0,South,Kentucky,CA-2015-102274,21-11-2015 00:00:00,26-11-2015 00:00:00,Standard Class,DH-13075,Dave Hallsten,Corporate,United States,Richmond,40475,OFF-AR-10002833,Office Supplies,Art,Newell 322,5.46
,2,29.495,0.2,South,North Carolina,CA-2015-157609,16-03-2015 00:00:00,21-03-2015 00:00:00,Second Class,KN-16705,Kristina Nunn,Home Office,United States,Raleigh,27604,TEC-PH-10002415,Technology,Phones,Polycom VoiceStation 500 ConferenceÂ phone,471.92
,2,2.7776,0,South,Alabama,CA-2015-124023,07-04-2015 00:00:00,10-04-2015 00:00:00,First Class,PJ-19015,Pauline Johnson,Consumer,United States,Mobile,36608,FUR-FU-10004415,Furniture,Furnishings,"Stacking Tray, Side-Loading, Legal, Smoke",8.96
,5,168.1855,0,South,Virginia,CA-2015-124688,27-08-2015 00:00:00,29-08-2015 00:00:00,First Class,CC-12610,Corey Catlett,Corporate,United States,Springfield,22153,TEC-PH-10000455,Technology,Phones,GE 30522EE2,579.95
,4,12.5216,0,South,Virginia,CA-2015-124688,27-08-2015 00:00:00,29-08-2015 00:00:00,First Class,CC-12610,Corey Catlett,Corporate,United States,Springfield,22153,FUR-FU-10002456,Furniture,Furnishings,"Master Caster Door Stop, Large Neon Orange",29.12
,3,300.735,0,South,Virginia,CA-2015-124688,27-08-2015 00:00:00,29-08-2015 00:00:00,First Class,CC-12610,Corey Catlett,Corporate,United States,Springfield,22153,FUR-TA-10003569,Furniture,Tables,Bretford CR8500 Series Meeting Room Furniture,1202.94
,3,14.985,0,South,Kentucky,CA-2015-158771,09-05-2015 00:00:00,09-05-2015 00:00:00,Same Day,SB-20290,Sean Braxton,Corporate,United States,Henderson,42420,OFF-ST-10000107,Office Supplies,Storage,Fellowes Super Stor/Drawer,83.25
,3,4.536,0,South,Kentucky,CA-2015-158771,09-05-2015 00:00:00,09-05-2015 00:00:00,Same Day,SB-20290,Sean Braxton,Corporate,United States,Henderson,42420,OFF-LA-10001641,Office Supplies,Labels,Avery 518,9.45
,5,9.499,0,South,Kentucky,CA-2015-158771,09-05-2015 00:00:00,09-05-2015 00:00:00,Same Day,SB-20290,Sean Braxton,Corporate,United States,Henderson,42420,OFF-LA-10003121,Office Supplies,Labels,Avery 506,20.65
,7,21.7728,0,South,Kentucky,CA-2015-158771,09-05-2015 00:00:00,09-05-2015 00:00:00,Same Day,SB-20290,Sean Braxton,Corporate,United States,Henderson,42420,OFF-PA-10002689,Office Supplies,Paper,Weyerhaeuser First Choice Laser/Copy Paper (20Lb. and 88 Bright),45.36
,5,52.688,0,South,Georgia,CA-2015-159184,14-09-2015 00:00:00,19-09-2015 00:00:00,Standard Class,JC-15775,John Castell,Consumer,United States,Macon,31204,FUR-FU-10002878,Furniture,Furnishings,"Seth Thomas 14"" Day/Date Wall Clock",142.4
,2,3.4368,0,South,Georgia,CA-2015-159184,14-09-2015 00:00:00,19-09-2015 00:00:00,Standard Class,JC-15775,John Castell,Consumer,United States,Macon,31204,OFF-BI-10001890,Office Supplies,Binders,Avery Poly Binder Pockets,7.16
,3,3.792,0,South,South Carolina,CA-2015-113047,24-10-2015 00:00:00,24-10-2015 00:00:00,Same Day,AP-10915,Arthur Prichep,Consumer,United States,Rock Hill,29730,OFF-FA-10002763,Office Supplies,Fasteners,Advantus Map Pennant Flags and Round Head Tacks,11.85
,9,101.3832,0.2,South,Florida,CA-2015-153913,16-12-2015 00:00:00,20-12-2015 00:00:00,Second Class,KB-16585,Ken Black,Corporate,United States,Hialeah,33012,FUR-CH-10000988,Furniture,Chairs,Hon Olson Stacker Stools,1013.832
,2,0.6696,0.2,South,Florida,CA-2015-153913,16-12-2015 00:00:00,20-12-2015 00:00:00,Second Class,KB-16585,Ken Black,Corporate,United States,Hialeah,33012,OFF-FA-10000490,Office Supplies,Fasteners,"OIC Binder Clips, Mini, 1/4"" Capacity, Black",1.984
,3,22.6476,0,South,South Carolina,CA-2015-115357,06-08-2015 00:00:00,11-08-2015 00:00:00,Second Class,RF-19735,Roland Fjeld,Consumer,United States,Columbia,29203,TEC-AC-10000023,Technology,Accessories,"Maxell 74 Minute CD-R Spindle, 50/Pack",62.91
,3,2.3328,0.2,South,Florida,US-2015-102715,11-04-2015 00:00:00,13-04-2015 00:00:00,Second Class,JK-15370,Jay Kimmel,Consumer,United States,Miami,33180,OFF-FA-10001332,Office Supplies,Fasteners,"Acco Banker's Clasps, 5 3/4""-Long",6.912
,3,81.5949,0.2,South,Florida,US-2015-102715,11-04-2015 00:00:00,13-04-2015 00:00:00,Second Class,JK-15370,Jay Kimmel,Consumer,United States,Miami,33180,TEC-AC-10002001,Technology,Accessories,Logitech Wireless Gaming Headset G930,383.976
,2,3.6288,0.2,South,Florida,US-2015-102715,11-04-2015 00:00:00,13-04-2015 00:00:00,Second Class,JK-15370,Jay Kimmel,Consumer,United States,Miami,33180,OFF-PA-10000029,Office Supplies,Paper,Xerox 224,10.368
,7,41.993,0.2,South,Florida,US-2015-102715,11-04-2015 00:00:00,13-04-2015 00:00:00,Second Class,JK-15370,Jay Kimmel,Consumer,United States,Miami,33180,TEC-AC-10001874,Technology,Accessories,Logitech Wireless Anywhere Mouse MX for PC and Mac,335.944
,3,10.647,0.2,South,Tennessee,US-2015-109162,08-06-2015 00:00:00,12-06-2015 00:00:00,Standard Class,KE-16420,Katrina Edelman,Corporate,United States,Bristol,37620,FUR-CH-10002647,Furniture,Chairs,"Situations Contoured Folding Chairs, 4/Set",170.352
,3,0.3822,0.2,South,Tennessee,CA-2015-152849,05-07-2015 00:00:00,12-07-2015 00:00:00,Standard Class,DW-13195,David Wiener,Corporate,United States,Knoxville,37918,OFF-AR-10002833,Office Supplies,Art,Newell 322,4.368
,2,2.6536,0,South,Georgia,CA-2015-100895,02-06-2015 00:00:00,06-06-2015 00:00:00,Standard Class,SV-20785,Stewart Visinsky,Consumer,United States,Roswell,30076,OFF-AR-10004511,Office Supplies,Art,"Sanford Colorific Scented Colored Pencils, 12/Pack",8.56
,3,67.1916,0,South,Georgia,CA-2015-100895,02-06-2015 00:00:00,06-06-2015 00:00:00,Standard Class,SV-20785,Stewart Visinsky,Consumer,United States,Roswell,30076,TEC-PH-10001425,Technology,Phones,Mophie Juice Pack Helium for iPhone,239.97
,2,107.082,0,South,Georgia,CA-2015-100895,02-06-2015 00:00:00,06-06-2015 00:00:00,Standard Class,SV-20785,Stewart Visinsky,Consumer,United States,Roswell,30076,OFF-ST-10001490,Office Supplies,Storage,"Hot File 7-Pocket, Floor Stand",356.94
,3,0.8856,0.2,South,North Carolina,CA-2015-164910,12-11-2015 00:00:00,17-11-2015 00:00:00,Second Class,DM-13345,Denise Monton,Corporate,United States,Asheville,28806,OFF-AR-10003651,Office Supplies,Art,Newell 350,7.872
,9,1.7514,0.2,South,North Carolina,US-2015-130358,23-06-2015 00:00:00,26-06-2015 00:00:00,First Class,DL-13330,Denise Leinenbach,Consumer,United States,Concord,28027,OFF-AR-10002766,Office Supplies,Art,Prang Drawing Pencil Set,20.016
,1,0.3492,0.2,South,North Carolina,US-2015-130358,23-06-2015 00:00:00,26-06-2015 00:00:00,First Class,DL-13330,Denise Leinenbach,Consumer,United States,Concord,28027,OFF-SU-10002522,Office Supplies,Supplies,Acme Kleen Earth Office Shears,3.104
,5,1.41,0.2,South,North Carolina,CA-2015-102673,01-11-2015 00:00:00,05-11-2015 00:00:00,Standard Class,KH-16630,Ken Heidel,Corporate,United States,Charlotte,28205,OFF-FA-10003021,Office Supplies,Fasteners,Staples,7.52
,3,0.8988,0.2,South,North Carolina,CA-2015-102673,01-11-2015 00:00:00,05-11-2015 00:00:00,Standard Class,KH-16630,Ken Heidel,Corporate,United States,Charlotte,28205,OFF-AR-10000634,Office Supplies,Art,Newell 320,10.272
,12,15.5376,0.2,South,North Carolina,CA-2015-102673,01-11-2015 00:00:00,05-11-2015 00:00:00,Standard Class,KH-16630,Ken Heidel,Corporate,United States,Charlotte,28205,OFF-LA-10001771,Office Supplies,Labels,Avery 513,47.808
,9,110.1195,0.2,South,North Carolina,CA-2015-102673,01-11-2015 00:00:00,05-11-2015 00:00:00,Standard Class,KH-16630,Ken Heidel,Corporate,United States,Charlotte,28205,TEC-PH-10004434,Technology,Phones,Cisco IPÂ PhoneÂ 7961G VoIPÂ phoneÂ - Dark gray,978.84
,9,172.4814,0,South,Arkansas,US-2015-156559,19-08-2015 00:00:00,26-08-2015 00:00:00,Standard Class,LH-16900,Lena Hernandez,Consumer,United States,Jonesboro,72401,FUR-BO-10000711,Furniture,Bookcases,"Hon Metal Bookcases, Gray",638.82
,6,7.5762,0.2,South,North Carolina,CA-2015-127299,19-09-2015 00:00:00,24-09-2015 00:00:00,Standard Class,JL-15835,John Lee,Consumer,United States,Charlotte,28205,OFF-ST-10003722,Office Supplies,Storage,Project Tote Personal File,67.344
,3,-944.9946,0.5,South,North Carolina,CA-2015-127299,19-09-2015 00:00:00,24-09-2015 00:00:00,Standard Class,JL-15835,John Lee,Consumer,United States,Charlotte,28205,TEC-MA-10001127,Technology,Machines,"HP Designjet T520 Inkjet Large Format Printer - 24"" Color",2624.985
,9,21.6,0,South,Virginia,CA-2015-128839,08-09-2015 00:00:00,13-09-2015 00:00:00,Standard Class,TT-21070,Ted Trevino,Consumer,United States,Chesapeake,23320,OFF-FA-10002280,Office Supplies,Fasteners,Advantus Plastic Paper Clips,45
,3,90.2871,0,South,Virginia,CA-2015-128839,08-09-2015 00:00:00,13-09-2015 00:00:00,Standard Class,TT-21070,Ted Trevino,Consumer,United States,Chesapeake,23320,TEC-MA-10000029,Technology,Machines,"Epson WorkForce WF-2530 All-in-One Printer, Copier Scanner",209.97
,5,163.787,0,South,South Carolina,CA-2015-128846,07-04-2015 00:00:00,12-04-2015 00:00:00,Standard Class,RS-19765,Roland Schwarz,Corporate,United States,Columbia,29203,TEC-PH-10003273,Technology,Phones,AT&T TR1909W,629.95
,3,60.2553,0,South,South Carolina,CA-2015-128846,07-04-2015 00:00:00,12-04-2015 00:00:00,Standard Class,RS-19765,Roland Schwarz,Corporate,United States,Columbia,29203,OFF-PA-10000100,Office Supplies,Paper,Xerox 1945,122.97
,3,4.239,0,South,Kentucky,CA-2015-166457,05-05-2015 00:00:00,09-05-2015 00:00:00,Second Class,PF-19120,Peter Fuller,Consumer,United States,Richmond,40475,OFF-PA-10003016,Office Supplies,Paper,"Adams ""While You Were Out"" Message Pads",9.42
,2,1.9024,0,South,Kentucky,CA-2015-166457,05-05-2015 00:00:00,09-05-2015 00:00:00,Second Class,PF-19120,Peter Fuller,Consumer,United States,Richmond,40475,OFF-AR-10003651,Office Supplies,Art,Newell 350,6.56
,2,11.5432,0,South,Kentucky,CA-2015-166457,05-05-2015 00:00:00,09-05-2015 00:00:00,Second Class,PF-19120,Peter Fuller,Consumer,United States,Richmond,40475,OFF-PA-10001363,Office Supplies,Paper,Xerox 1933,24.56
,3,2.3328,0.2,South,Florida,CA-2015-117016,04-03-2015 00:00:00,09-03-2015 00:00:00,Standard Class,SC-20095,Sanjit Chand,Consumer,United States,Margate,33063,OFF-AR-10001374,Office Supplies,Art,"BIC Brite Liner Highlighters, Chisel Tip",15.552
,3,6.129,0,South,Virginia,CA-2015-146885,30-05-2015 00:00:00,05-06-2015 00:00:00,Standard Class,EB-13840,Ellis Ballard,Corporate,United States,Richmond,23223,OFF-PA-10001622,Office Supplies,Paper,"Ampad Poly Cover Wirebound Steno Book, 6"" x 9"" Assorted Colors, Gregg Ruled",13.62
,2,19.4656,0,South,Kentucky,CA-2015-152562,01-11-2015 00:00:00,08-11-2015 00:00:00,Standard Class,JO-15145,Jack O'Briant,Corporate,United States,Richmond,40475,OFF-ST-10000464,Office Supplies,Storage,"Multi-Use Personal File Cart and Caster Set, Three Stacking Bins",69.52
,3,1.6356,0,South,Kentucky,CA-2015-152562,01-11-2015 00:00:00,08-11-2015 00:00:00,Standard Class,JO-15145,Jack O'Briant,Corporate,United States,Richmond,40475,OFF-AR-10001919,Office Supplies,Art,"OIC #2 Pencils, Medium Soft",5.64
,2,4.6176,0.2,South,North Carolina,US-2015-155817,03-10-2015 00:00:00,09-10-2015 00:00:00,Standard Class,SL-20155,Sara Luxemburg,Home Office,United States,Durham,27707,OFF-ST-10000532,Office Supplies,Storage,Advantus Rolling Drawer Organizers,61.568
,3,0.4644,0.2,South,North Carolina,US-2015-155817,03-10-2015 00:00:00,09-10-2015 00:00:00,Standard Class,SL-20155,Sara Luxemburg,Home Office,United States,Durham,27707,OFF-AR-10002335,Office Supplies,Art,DIXON Oriole Pencils,6.192
